Building Name,Address,Broker,Broker Phone
941-945 E Whittier Street,"941-945 E Whittier Street, Columbus, OH, 43206",Michael Casey,614-478-2121
13132 Pine Road,"13132 Pine Road, Thornville, OH, 43076",Carma Godby,614-255-5588
18805 Neff Rd,"18805 W Neff Rd, Cleveland, OH, 44119",Patrick Dowd,216-406-0476
246 - 248 W 4th Avenue,"246 - 248 W 4th Avenue, Columbus, OH, 43201",Susie Pattison,614-288-4287
2627 Waynesburg Dr. SE,"2627 Waynesburg Dr SE, Canton, 44707",Mike Boylan,330-704-5945
3244 E. 5th Ave,"3244 E 5th Ave, Columbus, OH, 43219",Brandon Sturgill,614-379-2017
423 State Street,"423 State Street, Zanesville, OH, 43701",Dennis Hitchcock,740-607-8085
401 N Detroit Street,"401 N Detroit Street, Bellefontaine, OH, 43311",Ryan Maguire,614-439-5427
1140 Weber Rd. / Wilden Woods Kennel,"1140 Weber Rd, Loveland, OH, 45140",Len Koogler,513-753-9660
2661 Osceola Avenue,"2661 Osceola Avenue, Columbus, OH, 43211",Brian Kelly,614-478-2121
251 Taylor Avenue,"251 Taylor Avenue, Columbus, OH, 43203",Katherine Niemet,740-816-1423
554 Barnett Road,"554 Barnett Road, Columbus, OH, 43213",Joyce Jones,614-778-9888
656 Oakwood Avenue,"656 Oakwood Avenue, Columbus, OH, 43205",Tondalaya Adiansingh,614-204-2382
242 Davis Road,"242 Davis Road, Mansfield, OH, 44907",Nicholas Chalton,614-315-8029
11254 Main Street,"11254 Main Street, Stoutsville, OH, 43154",Cathleen Campbell,740-466-5967
309 E Broad St,"309 E Broad St, Elyria, OH, 44035",william eddy,734-255-2433
1282-1284 Linwood Avenue,"1282-1284 Linwood Avenue, Columbus, OH, 43206",Buffie Patterson,614-325-1544
4745 Big Run South Road,"4745 Big Run South Road, Grove City, OH, 43123",Douglas McCloud,614-296-3902
1011 8th Avenue,"1011 8th Avenue, Lancaster, OH, 43130",Min Zhang,No Phone Number Available
5531 Worcester Drive,"5531 Worcester Drive, Columbus, OH, 43232",Thomas Fortin,614-348-7876
847 S Ogden Avenue,"847 S Ogden Avenue, Columbus, OH, 43204",Wendy Brown,614-419-7366
1411 N 5th Street,"1411 N 5th Street, Columbus, OH, 43201",Matthew Brown,614-519-8689
5 N 3rd Street,"5 N 3rd Street, Newark, OH, 43055",Kayleen Antritt,614-255-5588
885-887 E Main Street,"885-887 E Main Street, Logan, OH, 43138",Jennifer Wernert,614-255-5588
1670 Riverview Drive,"1670 Riverview Drive, Gallipolis, OH, 45631",Angela Zimmerman,304-857-8312
153 Hayden Avenue,"153 Hayden Avenue, Columbus, OH, 43222",Jodi St Clair,740-683-0178
2220 Sale Road,"2220 Sale Road, Columbus, OH, 43224",Eric Cliffel,614-547-2287
9829 Eagle Dr,"9829 Eagle Dr, Huntsville, OH, 43324",Jason & Cari Jo Parham,254-217-0243
Westside SFR Portfolio,"7212 Camden Ave, Cleveland, OH, 44102",Phil Rogers,440-572-3100
772 Fairwood Avenue,"772 Fairwood Avenue, Columbus, OH, 43205",Janene Parham,No Phone Number Available
2508 Deming Avenue,"2508 Deming Avenue, Columbus, OH, 43202",Joe Peffer,No Phone Number Available
2482 Deming Avenue,"2482 Deming Avenue, Columbus, OH, 43202",Adelaide Davis Holsinger,614-325-6776
1811 E Rich Street,"1811 E Rich Street, Columbus, OH, 43205",Rich Russo,614-937-8699
8469 Anthony Wayne,"8469 Anthony Wayne Ave, Cincinnati, OH, 45216",Ron Hill,513-200-3909
1287 Sullivant Avenue,"1287 Sullivant Avenue, Columbus, OH, 43223",Ibrahim Al-Hejazin,614-774-9523
498 W 2nd Street,"498 W 2nd Street, Logan, OH, 43138",Jennifer Wernert,614-255-5588
217 S Franklin Avenue,"217 S Franklin Avenue, Mansfield, OH, 44902",Eric Cliffel,614-547-2287
749-751 E Main Street,"749-751 E Main Street, Columbus, OH, 43205",Zeke Liston,614-665-5793
2406 Indianola Avenue,"2406 Indianola Avenue, Columbus, OH, 43202",Thomas Buoni,614-929-3372
637 S Wheatland Avenue,"637 S Wheatland Avenue, Columbus, OH, 43204",Jaime Barlow,614-493-8541
134 W Tulane Road,"134 W Tulane Road, Columbus, OH, 43202",Judy Minister,614-325-8815
266 Miller Avenue,"266 Miller Avenue, Columbus, OH, 43205",Kecia Frye,419-341-3376
110 Chicago Avenue,"110 Chicago Avenue, Columbus, OH, 43222",Burt Crimmel,614-778-2766
245-247 Crestview Road,"245-247 Crestview Road, Columbus, OH, 43202",Gerry O'Neil,614-255-5588
133 W Blake Avenue,"133 W Blake Avenue, Columbus, OH, 43202",Robert Tafrate,No Phone Number Available
327 Wood Street,"327 Wood Street, Pataskala, OH, 43062",Brian Thompson,614-374-1254
877-883 Gorge Boulevard,"887 Gorge Blvd, Akron, OH, 44310",Sam Tecca,330-722-5002
446 Mount Vernon Road,"446 Mount Vernon Road, Newark, OH, 43055",Timothy Cocanour,No Phone Number Available
1171 Big Falls Ave,"1171 Big Falls Ave, Akron, OH, 44310",debbi osborne,216-287-4890
Coshocton County Multi-Family Portfolio,"901 Chestnut St, Coshocton, OH, 43812",Doug Wilson,614-206-3881
118 W Tulane Road,"118 W Tulane Road, Columbus, OH, Columbus, OH, 43202",Judy Minister,614-325-8815
411 S Limestone Street,"411 S Limestone Street, Springfield, OH, 45505",Charlene Roberge,937-342-9995
"281 Lloyd Street Akron, OH 44301","281 Lloyd St, Akron, OH, 44301",Jessie Robinson,330-805-6670
445 Thurman Avenue,"445 Thurman Avenue, Columbus, OH, 43206",Eric Hammersmith,614-800-2300
64-66 Eaton Street,"64-66 Eaton Street, Delaware, OH, 43015",Trent Sky,614-917-7800
"1188 Rozelle Ave, East Cleveland, OH 44112","1188 Rozelle Ave, East Cleveland, OH, 44112",Michael Lewis,440-476-2322
907-909 Scott Street,"907-909 Scott Street, Columbus, OH, 43222",Johnathon Brunner,614-313-1253
3216 N High Street,"3216 N High Street, Columbus, OH, 43202",Robert Susey,614-880-0808
1633-1635 Greenway Avenue,"1633-1635 Greenway Avenue, Columbus, OH, 43203",Luana Antoniuk,614-787-2321
1113 S Ohio Avenue,"1113 S Ohio Avenue, Columbus, OH, 43206",Ben Jones,614-546-9514
2191 Lincoln Avenue,"2191 Lincoln Avenue, Lakewood, OH, 44107",Steven Wilson,248-294-7850
38-40 Clark Place,"38-40 Clark Place, Columbus, OH, 43201",John Mahon,614-354-1272
322 S Ohio Avenue,"322 S Ohio Avenue, Columbus, OH, 43205",Alex Kirke,614-664-7797
4106-4108 Larry Place,"4106-4108 Larry Place, Columbus, OH, 43227",Brandon Thompson,614-579-8064
90 Derrer Road,"90 Derrer Road, Columbus, OH, 43204",Ethel Lia Figueroa,614-354-5759
212 S Scioto Street,"212 S Scioto Street, Circleville, OH, 43113",Jeri Smith,740-248-9819
187 W Pacemont Road,"187 W Pacemont Road, Columbus, OH, 43202",Johnathon Brunner,614-313-1253
7749 County Road 40,"7749 County Road 40, Galion, OH, 44833",Mary Lou Bell,740-361-4597
"3202 Marvin Ave, Cleveland, OH 44109","3202 Marvin Ave, Cleveland, OH, 44109",Jeannette Charara,440-252-2777
733 W Oakland Avenue,"733 W Oakland Avenue, Washington Court House, OH, 43160",Jacob Rose,740-463-1130
250 S 18th Street,"250 S 18th Street, Columbus, OH, 43205",Sheryl Reitter,No Phone Number Available
288 E 12th Avenue,"288 E 12th Avenue, Columbus, OH, 43201",Michael Scotti,614-270-3745
"3846 Reading Road | 3 Unit Multifamily For Sale | $340,000","3846 Reading Rd, Cincinnati, OH, 45229",Tryfon Christoforou,513-745-9333
34-36 Midland Avenue,"34-36 Midland Avenue, Columbus, OH, 43223",Zeke Liston,614-665-5793
1206-1208 Franklin Avenue,"1206-1208 Franklin Avenue, Columbus, OH, 43205",Ryan Maguire,614-439-5427
119 Moull Street,"119 Moull Street, Newark, OH, 43055",Kelly Bethel,614-546-5909
1145 1151 S Champion Avenue,"1145 1151 S Champion Avenue, Columbus, OH, 43206",Brent Clevidence,No Phone Number Available
11951 Center Village Road,"11951 Center Village Road, Westerville, OH, 43082",Rob Pemberton,624-255-5588
263-265 Crestview Road,"263-265 Crestview Road, Columbus, OH, 43202",Kacey Wright,740-502-1467
980 Lafayette Rd,"980 Lafayette Rd, Medina, OH, 44256",Alan Hallock,330-722-3055
