Building Name,Address,Broker,Broker Phone
Infill Heavy Manufacturing Facility on 5.83 Acres,"1430 Vanderbilt Drive, El Paso, TX, 79935",Brett Preston,915-843-8888
17434 Red Oak Dr,"17434 Red Oak Dr, Houston, TX, 77090",Paul McCutchen,210-683-7569
Fairway Homes - Duplexes,"1115 Fairway Dr, Belton, TX, 76513",Sree Pichikala,617-768-7695
Rafi Condo's,"6401 Vioitha Dr, Austin, TX, 78723",Esmeralda Colon-Zuniga,254-630-1199
THE #1 MHP PARK IN THE CITY ROADRUNNER MOBILE HOME PARK,"2047 S Saunders St, Aransas Pass, TX, 78336",Annette Scott,512-803-7889
0000 W Russell Road,"0000 W Russell Road, Edinburg, TX, 78541",Aurora Trevino,956-221-0204
1807 FM 758,"1807 Farm to Market Rd 758, New Braunfels, TX, 78130",Kimberly Brandsma,210-831-8288
The Snyder Portfolio,"3901 Avenue O, Snyder, TX, 79549",Garrett Kinney,469-969-9336
Schlotzsky's and Hunan Palace,"101/103 W Central Texas Expy, Harker Heights, TX, 76548",Serene Wong,346-833-8613
1111 Fort Worth Avenue,"1111 Fort Worth Ave, Dallas, TX, 75208",Laura Lopez,214-387-4924
Liveoak Garden & Gifts,"111 US-84, Goldthwaite, TX, 76844",Tracy Hollingsworth,325-277-4923
The Preserve @ Candlemeadow,"6003 Shashi Place, San Antonio, TX, 78244",Jimmy Palacio,210-461-0122
NORTHEAST HOUSTON MULTIFAMILY PORTFOLIO,"2705 Lorraine St, Houston, TX, 77026","Joseph Gozlan, The Retail Navigator",903-600-0616
Abilene Land Zoned For Storage,"6018 S. Hwy 277, Abilene, TX, Abilene, 79606",Justin Beck,512-626-2587
Village Creek,"2231 Live Oak St, Commerce, TX, 75428",Ryan Quaid,214-253-4660
3232 Bob Rogers Dr.,"3232 Bob Rogers Dr, Eagle Pass, TX, 78852",Jesse Cantu,956-552-4535
Mid-Construction Development Opportunity,"12444 Cityscape Ave, Houston, TX, 77047",Meir Perlmuter,862-591-7070
"IH 37 Access Road, Corpus Christi, Tx 78410","I-37, CORP CHRISTI, TX, 78410",Cliff Atnip,361-854-4448
The Villas at Chandler Creek,"2105 Tiger Trail, Round Rock, TX, 78664",Frances Crossley,512-751-0004
14.5 Acres - 6300 Navigation Blvd,"6300 Navigation Blvd, Houston, TX, 77011",Andre Azizi,281-955-3888
Landmark Apartments,"3299 S Polk St, Dallas, TX, 75224",Farhad Hojat Nejad,No Phone Number Available
STEPHENVILLE MULTI FAMILY PROPERTY,"1008 Counts, Stephenville, TX, 76401",Shawn Gillispie,806-922-5532
7364 Boca Chica Blvd.,"7364 Boca Chica Blvd., Brownsville, TX, 78521",Mark Johnson,956-546-3551
Office/Retail Building on Williams Drive,"4138 Williams Dr, Georgetown, TX, 78628",Colin Tierney,512-674-5727
"+/- 2.20 Acres of Land On Interstate 45 Frontage, Tract 2","0 North Fwy, Houston, TX, 77090",Flavio Beato,832-727-4475
"MARINER APARTMENTS: 16-UNITS, 1101 E Main St, League City TX","1101 E Main St, League City, TX, 77573",Tim Larson,281-508-0800
Relax Inn,"6030 I-40 West, Amarillo, TX, 79106",Bharat Vakil,817-821-1536
Commercial bldg/land FOR SALE at 12thSt & Beckley--Redev Opp,"118 E 12th St, Dallas, TX, 75203",Preston Whisenant,214-435-7394
129 E Esperanza Street,"129 E Esperanza Street, South Padre Island, TX, 78597",Jaime Lee Gonzalez,956-599-8400
1302-1312 W Jasper,"1302 W Jasper Dr, Killeen, TX, 76549",Jessica Webster,432-270-3202
Rangers’ Retreat Self Storage,"201 Rathgeber Rd, Wichita Falls, TX, 76302",Bill Bellomy,832-623-1690
Rabon Chapel Apartments,"16957 Rabon Chapel Rd, Montgomery, TX, 77316",Patrick Graham,281-645-6151
Lavon Luxury RV & Tiny Home Village - Portfolio Sale,"10030 Co Rd 483, Lavon, TX, 75166",Carrie Sieger,262-812-6420
Our Car Man,"4445 Jefferson Blvd, Dallas, TX, 75211",M Emad Salem,817-881-8578
"21-Acres in Kyle, TX","2451 W FM 150, Kyle, TX, 78640",Connally McKay,512-965-2077
San Marcos River Campground & Business Portfolio,"1400 Sherrill Rd, Kingsbury, TX, 78638",Landan Dory,512-222-6826
16915 FM 2920,"16915 Farm to Market 2920, Tomball, TX, 77377",Nina Marino,281-364-3773
Crandall Multi-Family,"FM 741 & Highway 175, Crandall, TX, 75114",Robert Meara,214-478-2729
"6.33 Acre Development Site Abilene, Texas & Dyess AFB","6249 Dub Wright Blvd, Abilene, TX, 79606",Dale Scoggins,325-691-1856
"85+/- acres FM1774 in Plantersville, TX","18288 FM 1774, Plantersville, TX, 77363",Cynthia Widiker,281-948-1969
Ciros Tower,"502 Shiloh Dr, Laredo, TX, 78045",Samantha Rojo,956-326-5593
West Pike,"W Pike Blvd, Weslaco, TX, 78596",Dominique Jimenez,No Phone Number Available
HWY 380 Greenville,"5906 Lee St, Greenville, TX, 75401",Manoj Toranala,469-400-4190
Portfolio of 4 For Sale,"11610 Danford Ln, Houston, TX, 77016",Mickey Patel,832-244-6830
Brazos Outdoor Center,"1191 County Rd 316, Rainbow, TX, 76077",IRE Investment,518-379-0652
Serene Shores,"2026 Waldron Rd, Corpus Christi, TX, 78418",Todd Franks,214-206-9559
3300 N Moorefield Road,"3300 N Moorefield Road, Mission, TX, 78574","Grizelda ""Grace"" Montalvo",956-540-7337
422 / 426 Lovett,"422 Lovett Blvd, Houston, TX, 77006",Christopher Williams,713-855-4419
"8.95 Acres w/2 homes, 10 RV spaces","15429 Rabon Chapel Rd, Montgomery, TX, 77316",Bill Smith,281-723-3336
Zoned Multifamily Development Site 15.77+/- Acres,"E Afton Oaks Blvd, San Antonio, TX, 78232","Jordan Cortez, CCIM",214-556-1951
Storage Inn,"12821 N Houston Rosslyn Rd, Houston, TX, 77086",Bill Bellomy,832-623-1690
Townhomes on Three,"15240 Galveston Rd, Webster, TX, 77598",GREA Houston Brokerage,713-587-9606
Tortilleria Santana,"1801 Lyle Ave, Waco, TX, 76708",Blaire Mooney,254-717-3272
52 Ac. Center Point Rd.,"Labrador Dr. San Marcos, TX, San Marco, TX, 78666",Todd Beebe,210-682-1500 ext- 129
620 Gellhorn Dr,"620 Gellhorn Dr, Houston, TX, 77029",Miriam Ramirez,832-628-5950
1806 W Mile 17 1/2 Road,"1806 W Mile 17 1/2 Road, Edinburg, TX, 78541",Aurora Trevino,956-221-0204
ROYAL OAKS,"3101 N 8th St, McAllen, TX, 78501",Tom Wilkinson,713-355-4646
Princeton Outdoor RV & Boat Storage,"2891 FM 1377 Princeton TX 75407, Princeton, TX, 75407",Carrie Sieger,262-812-6420
1102 Ann Street,"1102 Ann, Pasadena, TX, 77506",ARMANDA ROMERO,832-722-2768
Vista RV Community,"2299 FM982, Princeton, TX, 75407",Carrie Sieger,262-812-6420
2202 N Carroll Avenue Townhomes,"2202 N Carroll Ave, Dallas, TX, 75204",Al Meyer,214-523-3300
"2009 FM 950 Rd Eagle Lake, TX 77434","2009 FM 950 Rd, Eagle Lake, TX, 77434",Kasey Mock,512-275-6625
2304 E 1st Street,"2304 E 1st Street, Mission, TX, 78572",Diana Martinez-Moon,956-456-6103
603 E New Boston Rd,"603 E New Boston Rd, Nash, TX, 75569",Steven Harvey,903-793-2666
Von Ormy,"6953 Von Ormy Rd, Von Ormy, TX, 78073","Harold ""Butch"" Galm",830-931-0900
"3415 Chihuahua Avenue, Dallas, Texas 75212","3415 Chihuahua Ave, Dallas, TX, 75212",Aroma Zidan,424-230-4207
Outdoor Equipment Business Investment Opportunity,"1875 17th St NE, Paris, TX, 75460",J.W. Ross,903-438-2585
Willowbrook Apartments,"510 Billie Bess Ln, Conroe, TX, 77301",Kyle Heffron,210-848-3312
"Cash Flowing 8-Plex in Victoria, TX","303 Palmwood Dr, Victoria, TX, 77901",Wade Goodwin,512-420-6565
Sereno Village of Denton - Lot 1 (multifamily),"US 380 at Old North Road - Lot 1 (multifamily), Denton, TX, 76209",Stephen Schattner,972-385-1907
806 Oran Circle,"806 Oran Cir, Bryan, TX, 77801",Rick Lemons,979-221-2929
"385 E. Elm Street, Stephenville, TX 76401","385 E Elm, Stephenville, TX, 76401",Eric Hayden,254-485-2615
180 degree unobstructed ocean view - Footprints in the Sand,"6501 Villa Castellon Dr, Port Aransas, TX, 78373",Katie LaQuey,469-231-2264
Austin-Based Health Products Business,"W Ben White Blvd, Austin, TX, 78704",Harold McGee,512-626-6470
1 ACRE- Prime Galleria Area: 6010 Fairdale Lane,"6010 Fairdale Ln, Houston, TX, 77057",Nicole Sabbagh,713-231-8996
"409 E. Austin Street, Bellville, TX 77418","409 E Austin St, Bellville, TX, 77418",Payton Indermuehle,281-940-8843
3612 7th Street,"3612 7th St, Bay City, TX, 77414",Erik Frankson,979-244-6194
Odessa TX Self-Storage Conversion Opportunity,"619 N Grant Ave, Odessa, TX, 79761",Scott Schoettlin,949-400-2709
1900 Fortview Rd,"1900 Fort View Rd, Austin, TX, 78704",Herbert Martinez,512-923-2745
Multi-Family Home in Mahncke Park,"425 Parland Place, San Antonio, TX, 78209",Laura Dippel,210-413-1998
Reduced! - Hard Corner Development Site - 5302 Broadway,"5302 Broadway Avenue J, Galveston, TX, 77551",Jeremy Douglas,850-591-2090
BEAUTIFUL ACREAGE IN THE COUNTRY,"17691 Rogers Rd, New Waverly, TX, 77358",Matthew Traylor,936-524-2510
"10 Acres Near Fair Oaks Ranch, TX!","6103 W Ammann Rd, Bulverde, TX, 78163","Dale R. Pearson, MBA",830-480-9955
THE PARK AT NORTHGATE RESIDENCES,"15 Northgate Dr, Waxahachie, TX, 75165",Mohsen Tartibi,214-995-2931
"3 Property Duplex Investment Portfolio Houston, TX","7958 Bonaire St, Houston, TX, 77028",Rockey Butler,936-672-2859
"Blue Mermaid, Lookout, Paradise Point","109 and 111 Beach Dr., Surfside Beach, TX, 77541",Suzan Zachariah,832-419-2878
Expo Boat & RV Storage - Seller Financing Available,"1251 Elm Grove Spur, Belton, TX, 76513",Trent Babb,512-710-9072
RNA Tavern,"108 S Johnson St, Mineola, TX, 75773",Austin Luce,903-574-0653
Majors Place,"2410 W. Jack Finney Boulevard, Greenville, TX, 75402",Doug Banerjee,469-518-5038
26250 Riley Rd,"26250 Riley Rd, Waller, TX, 77484",Wendy Cline,281-460-9360
3815 Fannin St,"3815 Fannin St, Houston, TX, 77004",Matt Bean,No Phone Number Available
ASHFORD ODESSA SQUARE,"222 N Dixie Blvd, Odessa, TX, 79761",Tom Wilkinson,713-355-4646
"6-Unit Rental Package in Salado, TX","11029 Brewer Rd, Salado, TX, 76571",CENTURY 21 Bill Bartlett,254-947-5050
761 Olive Branch,"761 Olive Branch Rd, Brock, TX, 76087",lane Cooper,817-441-4000
Broadway Multi-Family Land,"5324 Broadway Blvd, Garland, TX, 75043",Belinda Epps,972-289-7788
"4340 Katy Hockley Cut Off Rd. Katy, TX 77493","4340 Katy Hockley Cut Off Rd., Katy, 77493",Kasey Mock,512-275-6625
SELLING AT LAND VALUE ON BAFFIN BAY Bayview Campground,"662 Co Rd 1150, Riviera, TX, 78379",Annette Scott,512-803-7889
"Sunray, TX Office & Warehouse","7525 FM 119, Sunray, TX, 79086",Shawn Gillispie,806-922-5532
Lake Livingston RV Park Development,"207 Port Blvd, Trinity, TX, 75862",Landan Dory,512-222-6826
The Loft at 118 S. Taylor,"118 S Taylor St, Amarillo, TX, 79101","Taylor Wellborn, CCIM, ALC",806-414-8000
The Forest,"22820 Imperial Valley Dr, Houston, TX, 77073",GREA Houston Brokerage,713-587-9606
RARE DEVELOPMENT OPPORTUNITY,"2400 Rice Boulevard, Houston, TX, 77005",David Carter,713-830-2135
Boerne Villas,"311 E San Antonio Ave, Boerne, TX, 78006",Sam Parsley,432-638-7202
"2620 Farm Road 79 Paris, TX 75460","2640 Farm Road 79, Paris, 75460",Bryan Glass,903-517-5889
E Quincy Apartments,"516 E Quincy St, San Antonio, TX, 78215",Drew Garza,210-343-7848
2320 McCue Road - Carriage Square Apartments,"2320 McCue Rd, Houston, TX, 77056",Dan Shapiro,917-519-8981
One-Of-A-Kind Barndo,"1656 Co Rd 604, Farmersville, TX, 75442",Jamie NeSmith,No Phone Number Available
Tech Village North,"3402 Itasca St, Lubbock, TX, 79415",Brandon Bean,713-993-7163
116A & 116B E Dolphin Street,"116A & 116B E Dolphin Street, South Padre Island, TX, 78597",Jaime Lee Gonzalez,956-599-8400
BRASHEAR TEXAS RANCH,"299 RS CR 3411 BRASHEAR TEXAS 75420, BRASHEAR, TX, 75453",Robert Murray,214-563-0026
Grand Monarch Apartments,"155 Plez Morgan, Montgomery, TX, 77356",Patrick Strake,512-906-8393
2935 Avenue P,"2935 Avenue P, Dickinson, TX, 77539",Evan Hitch,281-900-9018
33203 Buckshot Lane,"33203 Buckshot Ln, Magnolia, TX, 77354",Amanda Wisner,281-220-9151
2500 Willow Hill,"2500 Willow Hill Dr, Austin, TX, 78741",Graham Schmergel,512-861-3423
Hollywood Apartments,"1601 S Buchanan St, Amarillo, TX, 79102",Greg Brownd,806-777-4459
Prime Commercial Real Estate Opportunity on Garrett Road,"12315 Garrett Rd, Houston, TX, 77044",Dionne Randle,713-234-6888
Vivo Living Willowbrook,"13223 Champions Centre Dr, Houston, TX, 77069",Garret West,832-477-8160
2616 Fern Avenue,"2616 Fern Avenue, Edinburg, TX, 78541",Victor Fuentes,956-432-1351
Entitled 120-Unit Build-to-Rent/Sale Site,"1701 NE Inner Loop, Georgetown, TX, 78626",Gary Hebert,512-660-5681
Prime Commercial 5-Acre Tract on Highway 77 and County Road,"29 CR 77B, Hallettsville, 77964",Chip Bubela,979-743-4555
Texas River Haus,"1683 Kuehler Ave, New Braunfels, TX, 78130",Lee Edwards,830-708-2319
"Edgemere Square Townhouses (12 units) - Plainview, TX","3100-3104 Edgemere Dr, Plainview, TX, 79072",David Kopp,806-293-4413
10 ACRES OF COUNTRY LIVING,"17965 Rogers Rd, New Waverly, TX, 77358",Matthew Traylor,936-524-2510
14012 E Jonquil Avenue,"1401 E Jonquil Avenue, McAllen, TX, 78501",Mere Flores,956-223-6011
1010 Meadows Dr,"1010 N Meadows Dr, Austin, TX, 78758",Scott Haire,214-725-1110
Butterfield Inn,"201 State St, Fort Davis, TX, 79734",Carol Morrow,432-386-3434
622-626-630-634 Abigail Alley,"622-626-630-634 Abigail Alley, San Antonio, TX, 78253",Dayton Schrader,210-757-9785
Adkins & Vaughan's Mobile Home/RV Park,"3208 & 3210 Old Iowa Park Rd., Wichita Falls, TX, 76306",Landan Dory,512-222-6826
8 Acres - Ready for Multi-Family Housing!,"Ranch Rd 152, Llano, TX, 78643",Jason James,325-248-0818
Kerrville Income Property with Owner financing available,"TBD, Kerrville, 78028",Teresa Bailey-Weirich,512-517-2691
3001 Ave L Galveston TX 77550,"3001 Avenue L, Galveston, TX, 77550",Kitten Leopold,409-941-0010
5-Acre Homestead / Short-Term Rentals,"2388 Robert Rd, Aransas Pass, TX, 78336",Steven Saules,361-905-5000
"**Established Restaurant for Sale in Leonard, TX!**","701 N Crossroads, Leonard, TX, 75452",Darrin Coles CCIM,469-794-6080
The Clothes Line Laundromat,"5303 S Main St, Crosby, TX, 77532",Elaina Rivers Bowden,281-328-8700
Walker Place at Moonlight Park,"1025 Zenyatta Dr, Hewitt, TX, 76643",Richard Waterhouse,512-535-4850
Sendero/McGregor Texas Portfolio,"6529 Vista View Dr, Woodway, TX, 76712",Jackie Hestilow,254-379-2678
Campfire Rv Park,"1396 FM718, Aurora, TX, 76078",Travis Eddy,254-913-5417
Mix Use Commercial Lot - 10831 SH-242 Conroe TX,"10831 TX-242, Conroe, TX, 77385",Noe Farias,323-742-1152
Giddings Self Storage,"1440 N Orange St, Giddings, TX, 78942",Arol Horkavy,281-794-9405
SAN ANTONIO OFF MARKET MULTIFAMILY PORTFOLIO,"Undisclosed, San Antonio, TX, 78205",Emily Johnson,210-640-9901
Santa Fe Condo Apartments,"12315 Jones Maltsberger Rd, San Antonio, TX, 78247",Harris Weber,713-775-6239
711 E Business 83,"711 E Business 83, Weslaco, TX, 78596",Avinaash Buxani,956-949-9337
Wood Haven Cabins,"153 County Road 4816, Ben Wheeler, TX, 75754",Ben Burks,903-520-0160
The Helix,"9001 Wurzbach Rd, San Antonio, TX, 78240",Bryce Smith,806-368-1250
AAA Storage Hillside,"124 Essex Blvd, Huntsville, TX, 77320",Gina May,No Phone Number Available
VALLEY RANCH ESTATES,"Unity Dr, Mercedes, TX, 78570",Avinaash Buxani,956-949-9337
720 W Kenedy Ave,"720 W Kenedy Ave, Kingsville, TX, 78363",Cheryl Bailey,361-290-7861
Eagle Ford Apartments,"1609 N Hill St, Three Rivers, TX, 78071",Adrian Gracia,210-400-2588
2.11 Acres MF Zoned Land,"709  East IH-30, Garland, TX, 75043",David Fersing,972-755-5151
7201 Hallshire Dr,"7201 Hallshire Dr, Houston, TX, 77016","Heather Konopka, CCIM",817-715-1932
Park Plaza,"1905 Jephson Ln, Alvin, TX, 77511",Bill Burge,713-817-2128
Village Green Townhomes,"2104 James Bowie Dr, Baytown, TX, 77520",Joshua Kasali,713-452-4260
404 Industrial Park,"404 Industrial St, Denton, TX, 76201",Jetmir Ahmeti,469-831-4261
Lantana Apartments,"4408 Hiram Brandon Dr, Bay City, TX, 77414",Julia Ford,832-655-4879
Christian Republic Auto Group / Living Earth,"20787 US-59, New Caney, TX, 77357",Sean McCarthy,713-992-9590
Hotel - Retail - Residential Development Site,"2501 Jefferson St, Houston, TX, 77003",Rick Smaile,713-409-8118
±9.78 Acre Development Opportunity in Northwest Houston,"8303 Cypress Creek Pkwy, Houston, TX, 77070",Kenneth Danna,713-955-3120
The San Antonio 27,"1634 W Woodlawn Ave, San Antonio, TX, 78201",Payton Dodson,361-742-7477
Bay Bluff Apartments,"10333 Compton Rd, Corpus Christi, TX, 78418",Harris Weber,713-775-6239
Business and Real Estate for Sale,"422 County Rd 5000, Cleveland, TX, 77327",Martha Sellers,817-909-7193
"Unique 16-unit property, 2013 and 1988 build","130 S Town St, Centerville, TX, 75833",Max Son,512-415-6244
3zero2 River Walk Apartments,"302 Allen St, San Angelo, TX, 76903",Jacqueline Green,214-799-0904
Starr Street Townhomes,"430 E 8th Street, Dallas, TX, 75203",Brandon Travelstead,469-223-0711
Salon Suite Portfolio,"6609 Precinct Line Rd, North Richland Hills, TX, 76182",Darin Vilhauer,469-625-4940
9 SFR Investment Portfolio,"510 Maxwell Dr, Tyler, TX, 75702",Ivan del-Aguila,469-815-4154
4111 Stapper Rd,"4111 Stapper Rd, Saint Hedwig, TX, 78152",Charles L Jeffers,210-524-1362
Villas of Doe Creek Townhomes,"309-389 Mule Deer Mews Drive, Frisco, TX, 75068",Dustin Mayfield,214-531-9661
1627 & 1641 Kuehler Ave,"1627 Kuehler Ave, New Braunfels, TX, 78130",Mark Hampton,210-823-8611
Trinity Heights,"1107 Beech St, Taylor, TX, 76574",Brad Robbins,512-269-5278
Selling 20 HOMES IN TEXAS 806-223-8081,"4219 SW 38th Ave, Amarillo, TX, 79109",LOUIS HOMEN,806-223-8081
Inwood Village Townhomes,"7830 Bayou Forest Dr, Houston, TX, 77088",Jon Krebbs,903-513-0658
Urbane @ Linwood,"2805 Weisenberger St, Fort Worth, TX, 76107",Jordan Gasper,248-581-3318
Elsa Apartments,"300 Sylvia Handy Dr, Elsa, TX, 78543",Thomas Rodriguez,913-608-3537
Portfolio of 9 Single Family Brick Homes DFW Rentals,"6108 Estill Dr, Watauga, TX, 76148",Nick Walker,817-822-8297
Falcon Ridge North & South,"350 E Aviation Blvd, San Antonio, TX, 78210",Phillip Grafe,210-401-0197
Lewisville Executive RV and Boat Storage,"801 S Railroad St, Lewisville, TX, 75057",Nick Walker,213-613-3223
13901 W FM 1431,"13901 W FM 1431, Kingsland, TX, 78639",Jeffrey Schnabel,737-843-4300
Commerce Village,"801 Culver St, Commerce, TX, 75428",Pete Hartnett,469-629-7646
WESTBURY SQUARE,"600 WESTBURY SQUARE, HOUSTON, TX, 77035",ALYNA BROWN,832-775-2028
Carvel Apartment,"8330 Carvel Ln, Houston, TX, 77036",Thế Trinh Nguyen,832-646-0329
706/708/800 Navidad,"708 Navidad St, Bryan, TX, 77801",Amy Beck,801-787-2165
4116/4120 Linn St,"4116 - 4120, Houston, TX, 77026",Sylvia Tyler,713-213-1839
JMG Data Center,"100 Plantation Dr, Conroe, TX, 77303",Gary Goff,281-686-0000
611 Cameron Street,"611 Cameron Street, Weslaco, TX, 78596",Luis Rodriguez,No Phone Number Available
4920 Pinemont Drive,"4920 Pinemont Dr, Houston, TX, 77092",Gary Gould,713-703-6170
18232 County Rd 127,"18232 County Rd 127, Pearland, TX, 77581",Mona Malone,832-647-4340
809 Alexandria Avenue,"809 Alexandria Avenue, Mercedes, TX, 78570",Ramon Pecina,956-600-7494
Albatross Portfolio,"206-320 W Albatross Avenue, Pharr, TX, 78577",Rebeca Bermudez,956-328-8473
"1100 W. Houston St, Carrizo Springs, TX 78834","1100 W Houston St, Carrizo Springs, TX, 78834",Victor Zuniga,210-264-0870
16 Unit Boutique Apartment Montrose / Museum District Market,"2703 Mason St, Houston, TX, 77006",Boris Sanchez,832-291-7101
1601 Hyatt Avenue,"1601 Hyatt Avenue, Pharr, TX, 78577",Lilibet Cantu,No Phone Number Available
1600 Scripture Street,"1600 Scripture St, Denton, TX, 76201",John Withers,940-390-6235
2901 Sweeney Lane,"2901 Sweeney Ln, Austin, TX, 78723",Ryan Jamison,254-733-9458
SPECIAL TOUCH AUTO SALES + MAGIC COLLISION REPAIR,"8259 Camp Bowie W Blvd., Fort Worth, TX, 76116",Pete J. Valle,972-599-5900
"2701 Woodbury St, San Antonio, TX 78217","2701 Woodbury St, San Antonio, TX, 78217",Frank Holdiness,361-876-8866
510 S Good Latimer Expy,"510 S Good Latimer Expy, Dallas, TX, 75226",J. Scott Lake,214-526-3626
"400-414 E 7th St, Bonham, TX 75418","400 E 7th St, Bonham, TX, 75418",Marilyn Kittrell,214-412-7303
2101 E Randol Mill Rd,"2101 E Randol Mill Rd, Arlington, TX, 76011",Brad Roberts,817-629-8008
Crowley SFR Portfolio,"536 Anchor Way, Crowley, TX, 76036","Eliud Sangabriel, CCIM",972-839-0590
Tobin Hill Cottages,"709 E Elmira St, San Antonio, TX, 78212",Stephen Yndo,210-771-0334
North Oregon Place,"504 N Oregon St, El Paso, TX, 79901",Michael Bray,915-549-1770
DFW - 25 unit SFR Portfolio,"521 Meadowcrest Dr, Burleson, TX, 76028",Aaron Wimberly,817-999-7348
170 Goose Landing Way,"170 Goose Landing, Harper, TX, 78631",Nychole Fung,214-240-2473
Mulberry Manor,"1400 Sam Houston St, Sweetwater, TX, 79556",Chris Beckett,432-349-7000
23 Doors for Sale,"9 Dogwood Ln, Texarkana, TX, 75503",Landon Huffer,903-716-5950
1102 8th St,"1102 8th St, Galveston, TX, 77550",Nick Corkill,832-729-6425
Prima Vista Ranch,"601 Sandy Point Rd, Wimberley, TX, 78676",Dave Murray,512-751-6060
14401 Avenue P - Mobile home Park,"14401 Avenue P, Lubbock, TX, 79423","David Haymes, CCIM",806-776-2831
4730 N Ebony Street,"4730 N Ebony Street, Pharr, TX, 78577",Michael Dubert,956-789-4141
Central Texas Residential Portfolio,"6510 Stonleigh Pl, Austin, TX, 78744","Robby Roden, CCIM, CPM",512-787-6139
7 Townhouses for Sale in Texarkana TX,"6210 Gould Place, Texarkana, TX, 75503",Regulo Olvera,903-244-7408
911 N Los Ebanos Road,"911 N Los Ebanos Road, Mission, TX, 78572",Marilyn Cortez,No Phone Number Available
3929 E Moreland Dr,"3929 E Moreland Dr, Weslaco, TX, 78596",ALMA SANCHEZ,956-247-9117
Tower Arms and Park Terrace,"1102 Sherman Ave, Levelland, TX, 79336",Nnadozie Eronini,346-907-2787
205 E. Davis & 321 N. Patton Ave,"205 E. Davis & 321 N. Patton Ave., Dallas, TX, 75203",J. Scott Lake,214-526-3626
Denton Student Housing,"800 S Welch St, Denton, TX, 76201",John Parducci,972-750-6850
10 Unit Duplex Package in Brenham,"1307 E Alamo St, Brenham, TX, 77833",Jake Carlile,979-277-5439
304 Polk Avenue,"304 & 306 Polk Avenue, Pharr, TX, 78577",Antonio Almanza,No Phone Number Available
3500 & 3512 Vanessa Lane,"3500 & 3512 Vanessa Lane, Weslaco, TX, 78599",Jessica Saenz-Luna,956-716-0869
Legacy Ridge Apartments,"950 Buena Vista St, Amarillo, TX, 79106",Jessica Harrison,806-678-0650
East Texas Invevstment,"TBD CR Rusk TX 75785, Rusk, TX, 75785",Pine Curtain Real Estate,903-721-6570
Rocio Oaks,"7209 Rocio Dr, Laredo, TX, 78041",Steven Wright,956-237-4886
11-Unit Multifamily Property in San Antonio TX,"119 Bank St San Antonio TX 78204, San Antonio, TX, 78204",Mayra Torres,210-840-8402
8 Units at Rivertree,"418 Garland Dr, Lake Jackson, TX, 77566",David Dunn,936-333-0365
"6869 Sate Highway 121 Bonham, TX 75418","6869 S State Highway 121, Bonham, 75418",Missy Fox,903-517-3228
3067 County Road,"3067 Co Rd 321, Bertram, TX, 78605",Kourtni Ince,830-299-7653
1921 W Main Avenue,"1921 W Main Avenue, Mission, TX, 78573",Tania Salinas,No Phone Number Available
±12.93 Acre Entitled Multi-Family Development,"701 McPherson Rd, Fort Worth, TX, 76140",Tom Dosch,713-955-3125
1208 & 1214 HWY 124,"1214 TX-124, Winnie, TX, 77665",Sterling Bond,713-817-9133
Sycamore Flats,"4831 Sycamore Ave, Pasadena, TX, 77503",Gary Bisha,713-683-0054
1419 Avenue N,"1419 Avenue N, Huntsville, TX, 77340",Jeff Swearingen,281-466-2880
Grand Orchard,"1105 Westwood Ln, Giddings, TX, 78942",Nasir Pooran,404-905-8570
Corner at Calhoun,"7820 Calhoun Rd, Houston, TX, 77033",Joshua Kasali,713-452-4260
1300 Morwil Street,"1301 Morwil Street, Mission, TX, 78572",Sameer Suresh,956-225-7062
1120 Valley View Drive,"1120 Valley View Drive, Weslaco, TX, 78596",Rebeca Bermudez,956-328-8473
Texas Distillery And Tasting Room,"7905 US HWY 59, Nacogdoches, 75964",Davin Topel,435-225-6636
TinyTopia,"503 Ussery St, Bowie, TX, 76230",Aimee Ashley,940-389-1229
3710 Pine Apartments,"3710 Pine St, Texarkana, TX, 75503",David Tello,254-640-2314
The Goddard School: Operations with Real Estate for Sale,"27084 Birnham Woods Dr, Spring, TX, 77386",Edwin Lang,281-676-2556
North Texas Boat and RV Storage,"3794 Ganzer Rd W, Denton, TX, 76207",Tyler Clutts,559-355-8835
THE COVES AT WESLACO,"3500 Vanessa ln, Weslaco, TX, 78596",Jessica Saenz-Luna,956-716-0869
Prairie Sky Apartments,"1104 west 3rd Street, Big spring, TX, 79720",Dale Iley,210-833-8137
Short-term Rental Complex in Canyon Lake,"19967 FM306, Canyon Lake, TX, 78133",Stacey Lancaster,210-452-6017
Established Daycare business with Realestate in Mesquite,"606 Pioneer Rd, Mesquite, TX, 75149",Nadia Sheikh,469-424-8550
Gilbert Portfolio San Antonio MSA,"130 Blue Bonnet St, San Antonio, TX, 78202",Reagan Williamson,210-496-4949
340 Eva Street,"340 Eva Street, Elsa, TX, 78543",Angela Navarrete,No Phone Number Available
Villas of Doe Creek Townhomes,"225-295 Buck Ridge Drive, Frisco, TX, 75068",Dustin Mayfield,214-531-9661
20K SF FLEX SPACE FOR SALE,"4900 N Conway Ave, Mission, TX, 78573",Freddie Gomez III REALTOR,956-644-9000
Interstate Gas Station - Cash flowing on 6.5 Acres,"1790 I-40, Adrian, TX, 79001",Eli Levy,832-538-5823
"6 Units in Bullard, Texas","20333 FM2493, Bullard, TX, 75757",Lacy Turner,903-253-5444
